,Name,ReviewRate,ReviewTime,ReviewVisite,ReviewText,VoyageType,RoomRate,EmplacementRate,ServiceRate,HostelType
2436,Emilio saenz-lopez,2,il y a un an ,10/2021,"(Traduit par Google) C'est la deuxième fois que nous venons et nous avons été déçus de l'organisation à la réception c'est nul jusqu'à 90 minutes de file d'attente pour accéder à la chambre et dans la rue avec des enfants qui attendent<br/>Dîners un désastre jusqu'à 2 heures minimum pour le faire, beaucoup de serveurs non professionnels et sans aucune direction, un désastre total<br/>La carte sans variation et sans qualité, rien à voir avec le buffet des années précédentes<br/>Je ne comprends pas comment cet hôtel s'est autant détérioré en seulement 3 ans<br/>La propreté des chambres impeccables le seul point positif qu'il retient<br/>(Avis d'origine)<br/>Es la segunda vez que hemos estado y nos ha desilusionado la organización en la recepción es nula hasta 90 minutos de cola para acceder a la habitación y en la calle con niños esperando<br/>Las cenas un desastre hasta 2 horas como mínimo en hacerla , muchos camareros poco profesionales y sin nimguna dirección, un desastre total<br/>El menú sin variación y sin calidad, nada que ver con el bufet de años anteriores<br/>No comprendo como se ha podido deteriorar tanto este hotel en sólo 3 años<br/>La limpieza de habitaciones impecables lo único bueno que conserva",,,,,22
2437,Iron Brad,5,il y a un an ,10/2021,,,,,,22
2438,Kathrin Kaufhold,4,il y a un an ,10/2021,"(Traduit par Google) L'enregistrement a été malheureusement assez chaotique. Le personnel était très sympathique et l'ambiance est très agréable. De nombreux petits détails vous permettent de vous évader parfaitement de la vie quotidienne. La navette pour le parc est gratuite et fonctionne parfaitement. Si un bus est trop plein, le suivant arrive dans quelques minutes. Les chambres étaient assez petites, mais on n'y reste pas longtemps. Les serviettes sont disponibles. Tout comme les articles de douche, le shampoing et le sèche-cheveux. Nous avions une baignoire. Malheureusement, vous ne devriez pas regarder de près. Les coins de la salle de bain n'étaient pas propres. Notre lit était taché de cheveux et la couverture. Nous étions toujours satisfaits, j'avais déjà lu quelque chose comme ça dans les critiques et j'étais préparé.<br/>(Avis d'origine)<br/>Einchecken war leider recht chaotisch.  Das Personal war sehr dennoch freundlich und die Atmosphäre ist sehr schön. Viele kleine Details sorgen dafür, daß man dem Alltag perfekt entfliehen kann.  Der Shuttlebus zum Park ist kostenlos und funktioniert perfekt.  Ist ein Bus zu voll kommt der nächste in wenigen Minuten.  Die Zimmer waren recht klein,  aber man hält sich ja auch nicht lange dort auf. Handtücher sind vorhanden.  Genau wie Duschzeug, Shampoo und Fön. Wir hatten eine Badewanne.  Leider dürfte man nicht genau hin sehen. Im Bad waren die Ecken nicht sauber.  Auf unserem Bett waren Haare und die Decke fleckig. Wir waren trotzdem zufrieden, in den Rezensionen hatte ich sowas bereits gelesen und war vorbereitet.",,,,,22
2439,Jamie Crozier,4,il y a un an ,10/2021,(Traduit par Google) Hôtel charmant. La nourriture est excellente et le personnel aussi.<br/>(Avis d'origine)<br/>Lovely hotel. Food is great and so are the staff.,,,,,22
2440,Matthew Ravenscroft,3,il y a un an ,10/2021,(Traduit par Google) L'hôtel a l'air fatigué et a besoin d'être rénové mais je n'ai rien à redire au personnel.<br/>(Avis d'origine)<br/>The hotel looks tired and does need renovating but can't fault the staff.,,,,,22
2441,Mickael LEBRINO,4,il y a un an ,10/2021,,,,,,22
2442,IÑIGO LASA RAMÍREZ,2,il y a un an ,10/2021,"(Traduit par Google) Les installations sont correctes, mais le service de restauration est insuffisant pour le volume de l'Hôtel.<br/>Nous sommes restés 3 nuits (entre le 9 et le 12 octobre) et chaque matin, nous avions entre une demi-heure et une heure de file pour prendre le petit-déjeuner. Soit vous vous présentez à 7h du matin, soit vous faites la queue... Incroyable. Cela ne m'était jamais arrivé dans aucun hôtel.<br/>(Avis d'origine)<br/>Las instalaciones están bien, pero el servicio del restaurante es insuficiente para el volumen del Hotel.<br/>Estuvimos 3 noches (entre el 9-12 de Octubre) y todas las mañanas tuvimos entre media hora y una hora de cola para entrar a desayunar. O te presentas a las 7 de la mañana, o a esperar cola... Increíble. No me había sucedido esto en ningún Hotel nunca.",,,,,22
2443,Søren Kurgan Jacobsen,4,il y a un an ,10/2021,(Traduit par Google) Assez belle distance de marche des parcs. Le saloon/bar est sympa<br/>(Avis d'origine)<br/>Pretty nice walking distance from the parks . The saloon/bar is nice,,,,,22
2444,Brand Trainer,4,il y a un an ,10/2021,,,,,,22
2445,Typhaine Gaumer,5,il y a un an ,10/2021,"Chambre très sympa (lit et oreillers vraiment confortables), personnel accueillant et super gentil, suffisamment de couchages pour les enfants<br/>Un bémol : pas de bouilloire et ça manque je trouve",,,,,22
2446,Dani Kl Ree,4,il y a un an ,10/2021,"(Traduit par Google) Tout est super. Je retire une étoile. Nous devons nous garer directement à l'hôtel Disney le dernier jour afin que les nouveaux clients puissent trouver une place de parking à l'hôtel. Cependant, cela coûte de l'argent là-bas.<br/>(Avis d'origine)<br/>Alles super. Einen Stern ziehe ich ab. Wir sollten am letzten Tag direkt am Disneyhotel parken damit die neuen Gäste am Hotel einen Parkplatz finden. Allerdings kostet es dort Geld.",,,,,22
2447,Sermimar2 RM,5,il y a un an ,10/2021,"(Traduit par Google) Spectaculaire, tout fantastique nous reviendrons<br/>(Avis d'origine)<br/>Espectacular,todo fantástico volveremos",,,,,22
2448,Naia gamer,3,il y a un an ,10/2021,,,,,,22
2449,Ja. Pi.,4,il y a un an ,10/2021,"(Traduit par Google) Nous avons mangé ici. Juste. Foules sauvages et nourriture décente. Un peu inquiet 0,5 litre de bière pour environ 30 PLN.<br/>(Avis d'origine)<br/>Tu jedliśmy. Tylko. Dzikie tłumy, a jedzenie przyzwoite. Trochę martwi 0.5l piwa za jakieś 30 pln.",,,,,22
2450,Remco de Vries,3,il y a un an ,10/2021,"(Traduit par Google) L'un des hôtels les moins chers de Disney (combien de temps êtes-vous dans la chambre ??) Les chambres avaient l'air propres (pas de taches de moisissure, etc.), le lit était agréable et ferme, la douche / baignoire n'était pas ma préférence, certainement pas avec un rideau de douche collant et je suis 192 moi-même la tête de douche ne dépasse pas 180 je suppose .... le petit déjeuner en masse n'est pas possible sinon rien de spécial mais suffisant. le personnel est toujours serviable et sympathique.<br/>(Avis d'origine)<br/>Een vd goedkopere hotels van Disney, (hoelang ben je op de kamer??) kamers oogde schoon (geen schimmelplekken etc), bed was goed lekker stevig, douche/bad niet mijn voorkeur zeker niet met een plak douche gordijn en ben zelf 192 douche kop komt niet hoger dan 180 gok ik....ontbijt massaal kan ook niet anders niks bijzonders maar voldoende. personeel allemaal evem behulpzaam en vriendelijk.",,,,,22
2451,Elles en Remco de Vries,3,il y a un an ,10/2021,"(Traduit par Google) Rénové, donc il avait l'air propre (pas de moisissure, etc.), l'ordre général a l'air miteux, le petit-déjeuner, vous savez, dans ces hôtels, c'est un asile de fous le matin, mais pas spécial, mais suffisant.<br/>(Avis d'origine)<br/>Gerenoveerd dus zag er opzich schoonuit uit (geen schimmel etc), algemeen ordeel is wel oogt smoezelig, ontbijt dat weet je in deze hotels een gekkenhuis in de ochtend maar niet speciaal maar voldoende.", Vacances · Famille ,3,3,4,22
2452,Lola Talavera,5,il y a un an ,10/2021,,,,,,22
2453,Cyril Sa Rodrigues,4,il y a un an ,10/2021,"Hôtel magnifique, dans l'ambiance western !!!<br/>Les chambres sont spacieuses et propres...<br/>Le petit déj à volonté avec service à table n'est pas top, on passe son temps à attendre quelqu'un pour commander ou pour être servi, c'est dommage de telles restrictions sanitaires dans des lieux où le pass sanitaire est obligatoire.",,,,,22
2454,Doriane,4,il y a un an ,10/2021,Bon séjour, Famille ,4,4,4,22
2455,Quentin WAGENTRUTZ,5,il y a un an ,10/2021,,,,,,22
2456,Guillaume Br,1,il y a un an ,10/2021,"Cadre très bien, en revanche la propreté était médiocre. Sol très sale, télécommande TV pleine de sucre et tachée .. Après avoir signalé le litige à la réception, la chambre a été nettoyé mais ce n'était pas parfait non plus, une bouteille d'eau en compensation dans la chambre à notre retour.", Vacances · Amis ,1,5,2,22
2457,Fabien Bout,3,il y a un an ,10/2021,,,,,,22
2458,Jenny Mitjans,5,il y a un an ,10/2021,"(Traduit par Google) Avant d'y aller, on lit des avis en tous genres et ma conclusion après y être est que les gens sont trop exigeants. Les lits et les oreillers sont super confortables, ils nous ont donné une meilleure chambre que celle que nous avons prise, la salle de bain était super bien, avec une baignoire. La chambre est soignée dans les moindres détails, ils vous donnent des serviettes et des savons.<br/>Quant à la nourriture, le petit déjeuner était très bon. Nous n'avons dîné qu'un soir et malgré le fait qu'il y ait eu un peu de désorganisation en entrant dans le restaurant à cause de personnes qui n'avaient pas de réservation, nous avons eu un assez bon dîner.<br/>Au moment de l'enregistrement, peut-être que l'employé aurait pu être un peu plus sympathique, mais tous les autres employés sur 10. Ils sont super sympas et amusants.<br/>Sans aucun doute, lorsque nous reviendrons à Disney, nous répéterons l'hôtel !!!<br/>(Avis d'origine)<br/>Antes de ir, leímos opiniones de todo tipo y mi conclusión después de ir es que la gente es demasiado exigente. Las camas y las almohadas son súper cómodas, nos dieron una habitación mejor de la que cogimos, el baño super bien, con bañera. La habitación cuidada al detalle, te dan toallas y jabones.<br/>En cuanto a la comida, el desayuno muy bien. Cenamos sólo una noche y a pesar de que hubo un poco de desorganización a la hora de entrar al restaurante por colarse gente que no tenía reserva, cenamos bastante bien.<br/>A la hora de hacer el checkin quizá la empleada podría haber sido un poco mas amable pero todo el resto de empleados de 10. Son súper amables y divertidos.<br/>Sin duda, cuándo volvamos a Disney, repetiremos hotel!!!",,,,,22
2459,Tobias Gerhards,5,il y a un an ,10/2021,(Traduit par Google) Une expérience hôtelière parfaite<br/>(Avis d'origine)<br/>Ein perfektes Hotelerlebnis,,,,,22
2460,Justine Dupuy,3,il y a un an ,10/2021,"Hôtel jolie et spacieux, gros problème de communication au sein de la réception.",,,,,22
2461,James Hall,4,il y a un an ,10/2021,(Traduit par Google) Bon hôtel à thème<br/>(Avis d'origine)<br/>Good Themed hotel,,,,,22
2462,Manuela terranova,5,il y a un an ,10/2021,(Traduit par Google) Prodigieux! Propre et tout simplement magnifique !!;<br/>(Avis d'origine)<br/>Stupendo! Pulito e proprio bello!!;,,,,,22
2463,robert zuiderwijk,4,il y a un an ,10/2021,"(Traduit par Google) Bel hôtel sur le thème du village occidental, bonnes chambres, lit dur, nettoyage modéré<br/>(Avis d'origine)<br/>Leuk westerndorp thema hotel, goeie kamers,  hard bed, matige schoonmaak",,,,,22
2464,Maria Carmen Lasa Cruz,5,il y a un an ,10/2021,"(Traduit par Google) L'hôtel est phénoménal, les lits sont merveilleux, tout est très propre et le petit déjeuner est très bon aussi<br/>(Avis d'origine)<br/>El hotel fenomenal,las camas están de maravilla , muy limpio todo y el desayuno muy bien también",,,,,22
2465,Alex G,3,il y a un an ,10/2021,"(Traduit par Google) Bel emplacement et vous vous imaginez dans le Far West. Les chambres sont correctes, mais des traces évidentes de réparations dans la chambre et la salle de bain. Le petit déjeuner était bon, mais le dîner (buffet) en revanche était décevant. Personnel amical et serviable!<br/>(Avis d'origine)<br/>Mooie locatie en je waant je in het wilde westen. Kamers zijn ok, maar duidelijk sporen van reparaties in de slaapkamer en badkamer. Het ontbijt was goed, maar het avondeten (buffet) daarentegen was teleurstellend. Vriendelijk en behulpzaam personeel!",,,,,22
2466,Isabelle Caumont,4,il y a un an ,10/2021,Super hôtel,,,,,22
2467,Cristina Pipitone,5,il y a un an ,10/2021,,,,,,22
2468,Pablo Villegas,4,il y a un an ,10/2021,,,,,,22
2469,Christophe Delaveau,3,il y a un an ,10/2021,Un peu viellot,,,,,22
2470,Joris Stroobach,4,il y a un an ,10/2021,(Traduit par Google) Bel hôtel à thème boisé. Les chambres et la salle de bain étaient bien. Enregistrez-vous très rapidement si vous avez pré-renseigné vos informations. Restaurant très occupé.<br/>(Avis d'origine)<br/>Leuk hotel in woody thema. Kamers en sanitair waren prima. Incheck supersnel als je je informatie vooraf had ingevuld. Restaurant wel erg druk.,,,,,22
2471,Doriane Lty,2,il y a un an ,10/2021,"Je n’ai pas trouvé la chambre propre. Il y avait encore une serviette des précédents clients accrochée derrière la porte, et des cheveux sur le mur de la douche (j’en ai ramassé une grosse poignée). De plus, lorsqu’on demande une bouteille d’eau a la réception, on nous demande de la payer (sachant que dans des hôtels type kyriad ou ibis, des bouteilles sont données gratuitement). Le rapport qualité / prix n’y est clairement pas…. Le lit était petit, le chauffage faisait un bruit d’enfer, bref nous avons très mal dormi.", Vacances ,1,5,2,22
2472,Sandrine Dion,3,il y a un an ,10/2021,,,,,,22
2473,javi oliver,5,il y a un an ,10/2021,,,,,,22
2474,Laura Riego,5,il y a un an ,10/2021,,,,,,22
2475,Stéphanie MARTIN,5,il y a un an ,10/2021,,,,,,22
2476,Marion Q,4,il y a un an ,10/2021,"Accueil rapide malgré l'influence.<br/>Numéro de chambre reçu par message.<br/>Concernant la chambre : propre d'apparence, mais quelques endroits où la propreté n'était pas au rendez vous.<br/>Literie correct.<br/>Par contre, nous étions au bâtiment Calamity Jane, et en arrivant dans les couloirs le soir (il était 22h30 quand nous sommes rentrés à l'hôtel), il y avait une forte odeur de canabis ou cdb. Aucune idée si c'était un castmember ou un client mais c'était plutôt désagréable quand on a des enfants.<br/>Petit déjeuner correct bien qu'un peu cher.<br/>Facile d'accès au parc grâce aux bus.<br/>Woody et Jessy sont tout les matins devant le bâtiment où l'on peut déjeuner/dîner.<br/>Donc dans l'ensemble, bonne expérience, mais je ne pense pas que la prochaine fois nous reviendrons dans cet hôtel.",,,,,22
2477,Julie Chaumont,5,il y a un an ,10/2021,"Habitués au new port, nois n avons pas été déçus de notre sejour au Cheyenne ! Beaucoup plus simple et famillial. Batiments de 1 etage. Chambres toutes rénovées et super literie. Equipe tres sympa et souriante. A refaire !", Famille ,5,4,5,22
2478,Olivier van der Molen,4,il y a un an ,10/2021,"(Traduit par Google) Bonne qualité pour le prix. La chambre Woody Standard Roundup est suffisamment spacieuse pour 2 personnes. Comme vous passerez probablement la plupart de votre temps dans les parcs, les chambres sont tout ce dont vous avez besoin pour votre séjour.<br/>(Avis d'origine)<br/>Good quality for the price. Woody standard roundup room is spacious enough for 2. Since you will probably spend most your time in the parks, the rooms are everything you need for your stay.",,,,,22
