Review ID,Review Rate,Review Time,Review Text,Review Visite
Rowan Cooper,5,il y a une semaine,"(Traduit par Google) Disneyland est le parc à thème par excellence et les parcs de Paris en sont un excellent exemple.Facilement les meilleures versions de (Hyper) Space Mountain et Big Thunder Mountain ici, même si Big Thunder est la moins adrénaline des deux, c'est à mon avis la plus agréable.Pirates des Caraïbes ici aussi, est excellent, ainsi que le restaurant Captain Jack's in the ride où nous avons mangé, servant une nourriture correcte, au prix premium habituel de Disney, bien que toujours pas totalement déraisonnable !Les illuminations de Disney sont époustouflantes, l'ensemble du spectacle, y compris le spectacle de drones Disney ""D-Light"", est incroyable, la combinaison de projections sur le château, de musique et de feux d'artifice, donne un spectacle que seul Disney pourrait si bien réaliser, ça vaut vraiment le coup de regarder un quelques fois si vous êtes là pour quelques jours, n'oubliez pas de vous tenir près du château environ une bonne heure avant le début du spectacle, sinon vous n'aurez pas la meilleure vue pour le spectacle.Walt Disney Studios, est certainement la partie la plus faible de toute l'expérience. Toujours fantastique et agréable, en particulier le restaurant et le manège Remy au thème fantastique, ainsi que le tout nouveau campus Avengers qui est également très agréable.Malheureusement, les deux manèges du campus des Avengers tombaient régulièrement en panne, en particulier W.E.B, alors préparez-vous à des temps d'attente énormes pour ce manège.En parlant de temps d'attente, à moins que vous ne soyez prêt à attendre au moins 90 à 100 minutes, vous devrez passer rapidement ""Crushes Coaster"" car il n'est littéralement jamais inférieur à ce temps d'attente, mais cela en vaut la peine, car c'est un excellent montagnes russes tournantes, bien thématisées et étonnamment effrayantes!Dans l'ensemble, Walt Disney Studios est un bon parc, mais le parc Disneyland a bien plus de cette magie Disney, à mon avis.Dans l'ensemble, Disneyland Paris est un endroit merveilleux, la combinaison de l'incroyable thème, de la bonne musique et des manèges dans les deux parcs en vaut la peine.(Avis d'origine)Disneyland is the ultimate theme park and the parks in Paris are a great example of this.Easily the best versions of (Hyper) Space Mountain and Big Thunder Mountain here, even though Big Thunder is the less adrenaline pumping of the two, it’s in my opinion the most enjoyable.Pirates of the Caribbean here too, is excellent, along with the restaurant Captain Jack’s in the ride which we ate at, serving decent food, at the usual Disney premium price, although still not totally unreasonable!The Disney illuminations are stunning, the whole show including the Disney “D-Light” drone show are unbelievable, the combination of projections onto the castle, music and fireworks, result in a show only Disney could pull off so well, well worth watching a couple of times if you’re there for a few days, just remember to stand near the castle a good hour or so before the show starts, otherwise you’ll not have the best view for the show.Walt Disney Studios, is definitely the weaker part of the whole experience. Still fantastic and enjoyable, especially the fantastically themed Remy restaurant and ride, as well as the brand new Avengers Campus which is very enjoyable too.Unfortunately both rides in the avengers campus broke down regularly especially W.E.B, so be prepared for enormous wait times for that ride.Speaking of wait times, unless you’re prepared to wait a minimum of 90-100mins, you’ll have to fast pass “Crushes Coaster” as it’s quite literally never below that wait time, but it’s well worth it, as it’s an excellent spinning coaster, well themed and surprisingly scary!Overall, Walt Disney Studios is a good park, but the Disneyland Park has far more of that Disney magic, in my opinion.Overall, Disneyland Paris is a wonderful place, the combination of the incredible theming, great music and rides in both parks make it well worth a visit.",Visité en octobre 2022
Josep Sanz,2,il y a une semaine,"(Traduit par Google) Surfait! En ce moment, la moitié des attractions et spectacles sont fermés. 30 ans sans mises à jour.(Avis d'origine)Sobrevalorado! Ahora mismo la mitad de atracciones y espectáculos cerrados. 30 años sin actualizaciones.",Visité en janvier
ilaria samantha berselli,5,il y a une semaine,no comment,Visité en janvier
Manar h,4,il y a une semaine,(Traduit par Google) Nous avons trop acheté de billets pour les deux parcs pour une journée. Il convient de coordonner les attentes principalement en fonction de l'âge des participants. Disneyland est plus adapté aux plus jeunes et Walt Disney Studios avec des installations plus adaptées aux adultes.(Avis d'origine)רכשנו כרטיסים לשני הפארקים יותר מידי בשביל יום אחד . שווה לעשות תיאום ציפיות בעיקר בהתייחס לגיל המשתתפים. דיסנילנד מותאם יותר לגילאים צעירים ואולפני וולט דיסני עם מתקנים מותאמים יותר למבוגרים .,Visité en janvier
GO APE,4,il y a une semaine,no comment,Visité en janvier
Doron Schreeuwer,5,il y a une semaine,no comment,Visité en janvier
Jérome Mesureur,1,il y a une semaine,très joli parc  et personnel sympaj'ai eu la chance que pendant les 2 jours ou nous y sommes aller il n'y avait pas grand monde (attente moyenne 45mim car quelques attractions fermé) mais pas le temps de voir les petites mise en scène pour les petits car les wagons vont beaucoup trop vite pour pouvoir profiter un minimum. Comment expliquer à nos enfant l'égalité des gens car celui qui à de l'argent passe devant tous le monde aux attractions quitte à les arrêter pour faire monter les riches.pour mon résumé le parc à frics par excellence que je déconseille,Visité en janvier
Iñaki Martinez,1,il y a une semaine,"(Traduit par Google) Ils n'ont pas le droit d'avoir à payer par le toit pour les billets et ensuite d'avoir à attendre ""Tout"" en files d'attente de 1 heure ou plus. Ils ne peuvent pas jouer ainsi avec l'illusion des enfants.(Avis d'origine)No tienen ningún derecho a tener que pagar un dineral por las entradas y luego tener que esperar para "" Todo"" colas de 1 hora o más . No pueden jugar con la ilusión de los niños de esa forma.",Visité en janvier
Oleh Dychko,5,il y a une semaine,no comment,Visité en janvier
Leonardo Domont,5,il y a une semaine,no comment,Visité en janvier
Stefan Merk,5,il y a une semaine,no comment,Visité en janvier
Heba,5,il y a une semaine,no comment,Visité en janvier
Matthias Zobelt,5,il y a une semaine,"(Traduit par Google) De belles attractions pour petits et grands ! Les spectacles sont super. Le personnel est sympathique, tout est très propre et la nourriture est délicieuse. Je recommande le buffet et essayez tout en petites portions?. Passé un bon moment! 🤪(Avis d'origine)Tolle Attraktionen für Groß und Klein! Shows sind super. Personal ist freundlich alles sehr sauber und Essen sehr lecker. Ich empfehle Buffet und alles in kleinen Portionen probieren 😃. Super Zeit gehabt!🤪",Visité en janvier
Julie SDCH,5,il y a une semaine,no comment,Visité en janvier
Dada Ski,5,il y a une semaine,no comment,Visité en janvier
Mirza Opačin,4,il y a une semaine,"(Traduit par Google) Si vous êtes prêt à passer la journée à faire la queue pour des manèges et des attractions, cet endroit est fait pour vous.En général, c'est une expérience, tout s'arrange, s'arrange.Cela vaut la peine de venir voir.Mis à part les visuels, Gardalend est beaucoup plus organisé et beaucoup moins cher...Le gros inconvénient, ce sont les endroits pour fumer.(Avis d'origine)Ako ste spremni potrošiti dan na čekanje u redovima za neke vožnje i atrakcije onda je to mjesto za Vas.Generalno je doživljaj, sve je uređeno, sređeno.Za doći i vidjeti se isplati.Osim vizualno Gardalend je daleko organiziraniji i dosta jeftiniji...Veliki minus su mjesta za pušenje....obzirom da sam pušač svi koji planiraju posjet pušenje je dozvoljeno na svega nekoliko označenih mjesta u parku....",Visité en janvier
Stéphane Celereau,1,il y a une semaine,"Aie aie aie. Aucune magie.Désolé si le commentaire va être long mais l histoire est compliqué. Le 31 décembre, quel sketch entrée prévu à 17h30 du coup 1h30 de queue pour rentrer 4 contrôles pour a la fin avoir un bracelet en plus du pass. Des parades toutes les heures avec plus 1h de préparation qui bloque tous les accès aux attractions, impossible de changer de monde. Donc tout est bloqué vous vous retrouvez compressé bloqué le long de cordes ou des barrières avec les enfants. Pleins d autres personnes se retrouvent séparé et ne peuvent même pas être ensemble. Plus moyen de sortir de la foule qui presse ( mais apparemment, c est normal les gens font des malaises tout les soirs de nouvel an et autres... d après le personnel, qui au passage ne savent pas vous indiquer qqchose a part l application tout est dedans, un doigt dans l œil )Du coup on a réussi à passé par dessus des barrières et marcher sur des plantes et après multiples discussions pour réussir à ressortir avec la sécurité mais enfin mon fils a pu respirer. On a regardé au loin et la c était parfait. Très beau feu d artifice tout de même, minuit et quart c est fini, le parc ne ferme qu à 2 h du matin donc personne ne va sortir. Et en fait des milliers de personnes partent sans trop de sourire, certainement qu il est resté encore du monde. Mais la c'est trop 110 € par personne le temps de faire 2 attractions, regarder 1 parade 1/2 et un feu d artifice derrière des arbres. C EST HONTEUX, UN FIASCO. on est des pompes à fric point barre.",Visité en décembre 2022
Vergnon Lucas,3,il y a une semaine,no comment,Visité en août 2020
ilda escada,4,il y a une semaine,no comment,Visité en janvier
Philou P,5,il y a une semaine,no comment,Visité en janvier
Vanessa S.,1,il y a une semaine,"(Traduit par Google) Nous avons acheté des billets pour la soirée du Nouvel An, que dire, la soirée consistait à attendre. En commençant par attendre pour entrer, pas de structure ou quoi que ce soit. Attendez ensuite le défilé pendant 45 minutes complètes, le défilé durant 6 minutes complètes. Ensuite, nous avons mangé pour changer sans attendre. Mais mieux encore nous avons payé 95€ et comme notre repas était égaré nous n'avons pas eu le temps pour le dessert et avons dû l'emporter avec nous. Oui, vous avez bien lu. Dessert à emporter, super pratique dans le sac dans un parc. Puis une foule immense partout. Il y avait de la sécurité à chaque coin de rue et vous n'étiez jamais autorisé à marcher longtemps. Attendez ensuite le feu d'artifice. Ce qui était de 15 minutes mais pas méga spectaculaire. Mais mon point culminant très personnel a été le parking à plusieurs étages, nous avons été autorisés à faire la queue pendant 1h30 pour sortir du parking à plusieurs étages. En plus de cela, il y avait une voiture en feu pour que ça ne devienne pas ennuyeux, où quelqu'un n'est venu qu'après que vous ayez appelé...(Avis d'origine)Wir haben Silvesterparty Tickets gekauft, was soll ich sagen der Abend bestand aus warten. Angefangen mit warten zum reinkommen, keine Struktur oder sonst etwas. Dann warten auf die Parade ganze 45 Minuten wobei die Parade ganze 6 Minuten ging. Dann haben wir gegessen zur Abwechslung mal kein warten. Aber noch besser wir haben 95€ gezahlt und da unser Essen falsch ausgegeben wurde hatten wir keine Zeit fürs Dessert und mussten es mit nehmend. Ja ganz richtig gelesen mit nehmen. Dessert to go, mega praktisch in der Tüte in nem Park. Dann ein Riesen Gedränge überall. An jeder Ecke standen Security und man durfte niergens lang. Dann warten auf das Feuerwerk. Welches zwar 15 Minuten ging aber nicht mega spektakulär war. Aber mein ganz persönliches Highlight war dann doch das Parkhaus ganze 1 1/2 Stunden durften wir anstehen um aus dem Parkhaus zu kommen. Noch dazu gab es damit es nicht langweilig wird ein brennendes Auto, wo erst jemand kam nachdem man anrief…",Visité en janvier
pat,1,il y a une semaine,no comment,Visité en janvier
Soazig Aubry,5,il y a une semaine,no comment,Visité en janvier
Paul Runge,4,il y a une semaine,no comment,Visité en janvier
Tushar Paradkar,5,il y a une semaine,no comment,Visité en janvier
Magali Morel,5,il y a une semaine,no comment,Visité en janvier
Osiris Odette Prieto de Badiola,4,il y a une semaine,(Traduit par Google) Si c'est magique et amusant. Seulement que les repas sont très chers pour la qualité.(Avis d'origine)Si es mágico y divertido.  Solo que las comidas muy caras para la calidad.,Visité en janvier
Arturo Guillermo Herrera de León,5,il y a une semaine,no comment,Visité en décembre 2022
K C,4,il y a une semaine,"(Traduit par Google) Cher et il pleut tout le temps, mais nous avons quand même passé un bon moment. Je pense que si vous ne faites que faire les manèges, je ne suis pas sûr que cela en vaille la peine, mais faire l'expérience des défilés et des spectacles en fait une expérience beaucoup plus magique pour les plus jeunes que de faire la queue 90% du temps. Le parc était bien géré mais trouvait les options de restauration et la qualité limitées et mangeait plus souvent à l'extérieur (heureusement très facile à faire).(Avis d'origine)Expensive and raining the entire time but even so had a great time. I think if you are just going for the rides then not sure it's worth it but to experience the parades and shows makes it a much more magical experience for the younger kids than standing in a queue 90% of the time. The park was well run but found the food options and quality limited and  more often ate outside (thankfully very easy to do).",Visité en décembre 2022
Richard Dijksma,5,il y a une semaine,no comment,Visité en décembre 2022
James Dean,1,il y a une semaine,"(Traduit par Google) J'ai réservé des billets pour le parc il y a quelques jours et nous sommes arrivés au parc aujourd'hui pour découvrir que nos billets avaient été annulés. L'argent a été pris par Disney, j'ai reçu une confirmation de réservation et j'ai reçu mes billets. Ils n'ont reçu aucune aide aux services, nous ont juste dit qu'il devait y avoir un problème avec notre carte. Même après leur avoir montré les relevés du paiement prélevé et partir du compte, tout ce qu'ils feraient serait de nous vendre des billets normaux et de nous dire de régler ce problème à la banque.Économisez de l'argent et visitez Orlando Disney. Beaucoup mieux et le personnel est incroyable.(Avis d'origine)Booked park tickets a few days ago and we got to the park today to find out our tickets have been canceled. The money has been taken by Disney, I have received confirmation of booking and been sent my tickets. They where no help at the services just told us that there must have been an issue with our card. Even after showing them statements of the payment being taken and go from the account all they would do is sell us normal tickets and told us to sort this issue at the bank.Save you money and visit Orlando Disney. Much better and the staff are amazing.",Visité en décembre 2022
François Pirolley,5,il y a une semaine,no comment,Visité en décembre 2022
Vanessa Geliot,5,il y a une semaine,no comment,Visité en décembre 2022
Jérémy Gagneux,5,il y a une semaine,no comment,Visité en décembre 2022
1我,1,il y a une semaine,no comment,Visité en décembre 2022
